5/15/10,35,0,9.906,2.354900713,23,4068.583333,0.25780718
5/16/10,36.66666667,0,8.382,2.237155677,24,4068.583333,0.25780718
5/17/10,36.11111111,0,8.636,2.125297893,25,4068.583333,0.25780718
5/18/10,31.11111111,0,9.652,2.019032999,26,4068.583333,0.25780718
5/19/10,34.44444444,0,7.112,1.918081349,27,4068.583333,0.25780718
5/20/10,36.66666667,0,8.89,1.822177281,28,4068.583333,0.25780718
5/21/10,38.33333333,0,8.89,1.731068417,29,4068.583333,0.25780718
5/22/10,32.77777778,0,14.478,1.644514996,30,4068.583333,0.25780718
5/23/10,26.11111111,0,9.906,1.562289246,31,4068.583333,0.25780718
5/24/10,26.66666667,0,6.096,1.484174784,32,4068.583333,0.25780718
5/25/10,32.22222222,0,6.35,1.409966045,33,4068.583333,0.25780718
5/26/10,35,0,7.366,1.339467743,34,4068.583333,0.25780718
5/27/10,36.11111111,0,9.144,1.272494356,35,4068.583333,0.25780718
5/28/10,36.66666667,0,9.652,1.208869638,36,4068.583333,0.25780718
5/29/10,34.44444444,0,9.144,1.148426156,37,4068.583333,0.25780718
5/30/10,36.66666667,0,8.382,1.091004848,38,4068.583333,0.25780718
5/31/10,37.77777778,0,8.636,1.036454606,39,4068.583333,0.25780718
6/1/10,37.22222222,0,9.906,0.984631875,40,4068.583333,0.25780718
6/2/10,36.11111111,0,10.16,0.935400282,41,4068.583333,0.25780718
6/3/10,37.77777778,0,7.366,0.888630268,42,4068.583333,0.25780718
6/4/10,39.44444444,0,10.16,0.844198754,43,4068.583333,0.25780718
6/5/10,41.66666667,0,9.398,0.801988816,44,4068.583333,0.25780718
6/6/10,42.77777778,0,10.668,0.761889376,45,4068.583333,0.25780718
6/7/10,42.22222222,0,10.668,0.723794907,46,4068.583333,0.25780718
6/8/10,41.66666667,0,9.906,0.687605162,47,4068.583333,0.25780718
6/9/10,41.11111111,0,9.906,0.653224903,48,4068.583333,0.25780718
6/10/10,39.44444444,0,10.414,0.620563658,49,4068.583333,0.25780718
6/11/10,35.55555556,0,12.954,0.589535475,50,4068.583333,0.25780718
6/12/10,30.55555556,0,9.906,0.560058702,51,4068.583333,0.25780718
6/13/10,33.88888889,0,9.906,0.532055767,52,4068.583333,0.25780718
6/14/10,38.33333333,0,12.954,0.505452978,53,4068.583333,0.25780718
6/15/10,40,0,8.636,0.480180329,54,4068.583333,0.25780718
6/16/10,40,0,11.684,0.456171313,55,4068.583333,0.25780718
6/17/10,40.55555556,0,9.652,0.433362747,56,4068.583333,0.25780718
6/18/10,42.22222222,0,8.636,0.41169461,57,4068.583333,0.25780718
6/19/10,40,0,10.668,0.391109879,58,4068.583333,0.25780718
6/20/10,40.55555556,0,8.89,0.371554385,59,4068.583333,0.25780718
6/21/10,40.55555556,0,11.176,0.352976666,60,4068.583333,0.25780718
6/22/10,40,0,9.906,0.335327833,61,4068.583333,0.25780718
6/23/10,42.77777778,0,7.62,0.318561441,62,4068.583333,0.25780718
6/24/10,45,0,9.652,0.302633369,63,4068.583333,0.25780718
6/25/10,43.33333333,0,12.954,0.287501701,64,4068.583333,0.25780718
6/26/10,41.66666667,0,11.176,0.273126616,65,4068.583333,0.25780718
6/27/10,42.22222222,0,11.176,0.259470285,66,4068.583333,0.25780718
6/28/10,44.44444444,0,19.05,0.246496771,67,4068.583333,0.25780718
6/29/10,43.88888889,0,7.62,0.234171932,68,4068.583333,0.25780718
6/30/10,45,0,10.922,0.222463335,69,4068.583333,0.25780718
7/1/10,45.55555556,0,10.16,0.211340169,70,4068.583333,0.25780718
7/2/10,45.55555556,0,13.208,0.20077316,71,4068.583333,0.25780718
7/3/10,40,0,11.43,0.190734502,72,4068.583333,0.25780718
7/4/10,40,0,11.43,0.181197777,73,4068.583333,0.25780718
7/5/10,40,0,9.652,0.172137888,74,4068.583333,0.25780718
7/6/10,40.55555556,0,11.684,0.163530994,75,4068.583333,0.25780718
7/7/10,41.66666667,0,8.89,0.155354444,76,4068.583333,0.25780718
7/8/10,44.44444444,0,10.922,0.147586722,77,4068.583333,0.25780718
7/9/10,44.44444444,0.0635,11.43,0.203707386,0,4068.583333,0.25780718
7/10/10,42.77777778,1.905,9.144,2.098522017,0,4068.583333,0.25780718
7/11/10,41.66666667,0.15875,9.144,2.152345916,0,4068.583333,0.25780718
7/12/10,41.66666667,0,21.844,2.04472862,1,4068.583333,0.25780718
7/13/10,42.77777778,0,10.922,1.942492189,2,4068.583333,0.25780718
7/14/10,44.44444444,0,10.668,1.84536758,3,4068.583333,0.25780718
7/15/10,45,0,10.414,1.753099201,4,4068.583333,0.25780718
7/16/10,45,0,10.668,1.66544424,5,4068.583333,0.25780718
7/17/10,43.33333333,0,9.144,1.582172028,6,4068.583333,0.25780718
7/18/10,42.77777778,0.66675,11.43,2.169813427,0,4068.583333,0.25780718
7/19/10,43.33333333,0.22225,11.938,2.283572756,0,4068.583333,0.25780718
7/20/10,42.77777778,0.15875,13.462,2.328144118,0,4068.583333,0.25780718
7/21/10,41.11111111,0,8.128,2.211736912,1,4068.583333,0.25780718
7/22/10,37.77777778,0.03175,7.874,2.132900066,0,4068.583333,0.25780718
7/23/10,33.33333333,0.290285703,6.858,2.316540766,0,4068.583333,0.25780718
7/24/10,41.11111111,0,8.636,2.200713728,1,4068.583333,0.25780718
7/25/10,43.33333333,0.22225,8.636,2.312928042,0,4068.583333,0.25780718
7/26/10,41.66666667,0.3175,7.62,2.51478164,0,4068.583333,0.25780718
7/27/10,40,1.3335,10.16,3.722542558,0,4068.583333,0.25780718
7/28/10,40.55555556,0.9525,8.636,4.48891543,0,4068.583333,0.25780718
7/29/10,40,9.271,8.128,13.53546966,0,4068.583333,0.25780718
7/30/10,36.66666667,2.286,4.826,15.14469618,0,4068.583333,0.25780718
7/31/10,31.11111111,10.89025,7.62,25.27771137,0,4068.583333,0.25780718
8/1/10,30.55555556,1.0795,6.35,25.0933258,0,4068.583333,0.25780718
8/2/10,38.88888889,0,5.588,23.83865951,1,4068.583333,0.25780718
8/3/10,41.66666667,0,8.382,22.64672653,2,4068.583333,0.25780718
8/4/10,43.33333333,0,8.382,21.51439021,3,4068.583333,0.25780718
8/5/10,44.44444444,0,9.652,20.4386707,4,4068.583333,0.25780718
8/6/10,42.77777778,0.09525,8.636,19.51198716,0,4068.583333,0.25780718
8/7/10,37.22222222,1.30175,10.414,19.8381378,0,4068.583333,0.25780718
8/8/10,40,3.175,6.604,22.02123091,0,4068.583333,0.25780718
8/9/10,40,0,8.636,20.92016937,1,4068.583333,0.25780718
8/10/10,42.22222222,0,8.636,19.8741609,2,4068.583333,0.25780718
8/11/10,42.22222222,0,7.62,18.88045285,3,4068.583333,0.25780718
8/12/10,43.33333333,0,10.414,17.93643021,4,4068.583333,0.25780718
8/13/10,43.33333333,0,10.414,17.0396087,5,4068.583333,0.25780718
8/14/10,42.22222222,0,9.906,16.18762827,6,4068.583333,0.25780718
8/15/10,42.77777778,0,9.144,15.37824685,7,4068.583333,0.25780718
8/16/10,41.11111111,0,9.144,14.60933451,8,4068.583333,0.25780718
8/17/10,41.66666667,2.88925,8.636,16.76811778,0,4068.583333,0.25780718
8/18/10,40,3.429,6.604,19.3587119,0,4068.583333,0.25780718
8/19/10,42.77777778,0,9.144,18.3907763,1,4068.583333,0.25780718
8/20/10,43.33333333,0,9.144,17.47123749,2,4068.583333,0.25780718
8/21/10,41.11111111,4.3815,9.144,20.97917561,0,4068.583333,0.25780718
8/22/10,39.44444444,6.1595,16.764,26.08971683,0,4068.583333,0.25780718
8/23/10,42.77777778,0,8.636,24.78523099,1,4068.583333,0.25780718
8/24/10,43.88888889,2.7305,8.636,26.27646944,0,4068.583333,0.25780718
8/25/10,40.55555556,0.09525,10.668,25.05789597,0,4068.583333,0.25780718
8/26/10,35,0,6.604,23.80500117,1,4068.583333,0.25780718
8/27/10,33.88888889,0,5.334,22.61475111,2,4068.583333,0.25780718
8/28/10,38.33333333,0.60325,5.588,22.08726356,0,4068.583333,0.25780718
8/29/10,38.33333333,0.0635,7.112,21.04640038,0,4068.583333,0.25780718
8/30/10,36.66666667,0,9.144,19.99408036,1,4068.583333,0.25780718
8/31/10,37.22222222,0,7.112,18.99437634,2,4068.583333,0.25780718
9/1/10,40,0,8.382,18.04465752,3,4068.583333,0.25780718
9/2/10,42.22222222,0,7.366,17.14242465,4,4068.583333,0.25780718
9/3/10,43.88888889,0,7.62,16.28530342,5,4068.583333,0.25780718
9/4/10,42.77777778,0,9.652,15.47103824,6,4068.583333,0.25780718
9/5/10,42.22222222,0,7.62,14.69748633,7,4068.583333,0.25780718
9/6/10,40.55555556,0,8.89,13.96261202,8,4068.583333,0.25780718
9/7/10,39.44444444,0,9.144,13.26448141,9,4068.583333,0.25780718
9/8/10,39.44444444,0.15875,8.128,12.76000734,0,4068.583333,0.25780718
9/9/10,35.55555556,0,7.62,12.12200698,1,4068.583333,0.25780718
9/10/10,35.55555556,0,7.62,11.51590663,2,4068.583333,0.25780718
9/11/10,37.77777778,0,6.604,10.9401113,3,4068.583333,0.25780718
9/12/10,37.22222222,0,5.08,10.39310573,4,4068.583333,0.25780718
9/13/10,41.11111111,0,5.842,9.873450445,5,4068.583333,0.25780718
9/14/10,40.55555556,0,7.62,9.379777923,6,4068.583333,0.25780718
9/15/10,40.55555556,0,5.842,8.910789027,7,4068.583333,0.25780718
9/16/10,41.11111111,0,6.35,8.465249575,8,4068.583333,0.25780718
9/17/10,41.66666667,0,7.62,8.041987097,9,4068.583333,0.25780718
9/18/10,42.77777778,0,7.874,7.639887742,10,4068.583333,0.25780718
9/19/10,43.88888889,0,8.89,7.257893355,11,4068.583333,0.25780718
9/20/10,41.66666667,0,5.588,6.894998687,12,4068.583333,0.25780718
9/21/10,39.44444444,0,6.604,6.550248753,13,4068.583333,0.25780718
9/22/10,36.11111111,9.434285703,8.382,15.65702202,0,4068.583333,0.25780718
9/23/10,35.55555556,0.1905,7.366,15.06467092,0,4068.583333,0.25780718
9/24/10,38.33333333,0,5.588,14.31143737,1,4068.583333,0.25780718
9/25/10,40.55555556,0,5.08,13.5958655,2,4068.583333,0.25780718
9/26/10,40.55555556,0,7.366,12.91607223,3,4068.583333,0.25780718
9/27/10,41.11111111,0,7.366,12.27026862,4,4068.583333,0.25780718
9/28/10,38.33333333,0,8.128,11.65675519,5,4068.583333,0.25780718
9/29/10,40,0,6.858,11.07391743,6,4068.583333,0.25780718
9/30/10,41.66666667,0,5.842,10.52022156,7,4068.583333,0.25780718
10/1/10,41.11111111,0,6.35,9.994210477,8,4068.583333,0.25780718
10/2/10,38.88888889,0,7.874,9.494499953,9,4068.583333,0.25780718
10/3/10,37.22222222,0.217714297,7.366,9.237489252,0,4068.583333,0.25780718
10/4/10,36.66666667,1.560285703,9.144,10.33590049,0,4068.583333,0.25780718
10/5/10,30.55555556,13.716,5.08,23.53510547,0,4068.583333,0.25780718
10/6/10,31.66666667,2.25425,2.54,24.6126002,0,4068.583333,0.25780718
10/7/10,31.11111111,0,5.588,23.38197019,1,4068.583333,0.25780718
10/8/10,30.55555556,0,3.81,22.21287168,2,4068.583333,0.25780718
10/9/10,32.77777778,0,3.81,21.10222809,3,4068.583333,0.25780718
10/10/10,32.77777778,0,3.81,20.04711669,4,4068.583333,0.25780718
10/11/10,33.88888889,0,4.826,19.04476085,5,4068.583333,0.25780718
10/12/10,35.55555556,0,6.35,18.09252281,6,4068.583333,0.25780718
10/13/10,37.22222222,0,5.08,17.18789667,7,4068.583333,0.25780718
10/14/10,37.77777778,0,7.62,16.32850184,8,4068.583333,0.25780718
10/15/10,33.88888889,0,5.08,15.51207674,9,4068.583333,0.25780718
10/16/10,33.33333333,0,2.54,14.73647291,10,4068.583333,0.25780718
